RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Arrival Time,WFJ Actual Arrival Time,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Arrival Time,MKC Actual Arrival Time,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,TAM Scheduled Arrival Time,TAM Actual Arrival Time,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Arrival Time,LTV Actual Arrival Time,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Arrival Time,STA Actual Arrival Time,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Arrival Time,CRE Actual Arrival Time,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Arrival Time,RUN Actual Arrival Time,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason,EUS Delay Minutes,EUS Delay Classification,MKC Delay Minutes,MKC Delay Classification,CRE Delay Minutes,CRE Delay Classification,LIV Delay Minutes,LIV Delay Classification
202405076787681,2024-05-07,VT,2024-05-07 06:36:00,2024-05-07 06:35:00,,,,2024-05-07 06:51:00,2024-05-07 06:53:00,,2024-05-07 07:11:00,2024-05-07 07:11:00,2024-05-07 07:12:00,2024-05-07 07:14:00,,,,,,,,,,,,2024-05-07 08:05:00,2024-05-07 08:04:00,2024-05-07 08:06:00,2024-05-07 08:06:00,,2024-05-07 08:24:00,2024-05-07 08:24:00,2024-05-07 08:26:00,2024-05-07 08:26:00,,2024-05-07 08:43:00,2024-05-07 08:42:00,2024-05-07 08:44:00,2024-05-07 08:45:00,,2024-05-07 09:04:00,2024-05-07 09:02:00,,-1.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202405076727622,2024-05-07,VT,2024-05-07 07:43:00,2024-05-07 07:44:00,,,,,,,2024-05-07 08:14:00,2024-05-07 08:13:00,2024-05-07 08:15:00,2024-05-07 08:15:00,,,,,,,,,,,,,,,,,2024-05-07 09:23:00,2024-05-07 09:23:00,2024-05-07 09:26:00,2024-05-07 09:26:00,,2024-05-07 09:43:00,2024-05-07 09:41:00,2024-05-07 09:44:00,2024-05-07 09:44:00,,2024-05-07 10:04:00,2024-05-07 10:02:00,,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202405076787686,2024-05-07,VT,2024-05-07 08:43:00,2024-05-07 08:43:00,,,,,,,2024-05-07 09:14:00,2024-05-07 09:13:00,2024-05-07 09:15:00,2024-05-07 09:15:00,,,,,,,,,,,,,,,,,2024-05-07 10:24:00,2024-05-07 10:23:00,2024-05-07 10:26:00,2024-05-07 10:26:00,,2024-05-07 10:43:00,2024-05-07 10:42:00,2024-05-07 10:44:00,2024-05-07 10:45:00,,2024-05-07 11:04:00,2024-05-07 11:02:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202405076787689,2024-05-07,VT,2024-05-07 09:43:00,2024-05-07 09:43:00,,,,,,,2024-05-07 10:14:00,2024-05-07 10:13:00,2024-05-07 10:15:00,2024-05-07 10:16:00,,,,,,,,,,,,,,,,,2024-05-07 11:24:00,2024-05-07 11:19:00,2024-05-07 11:26:00,2024-05-07 11:25:00,,2024-05-07 11:43:00,2024-05-07 11:41:00,2024-05-07 11:44:00,2024-05-07 11:44:00,,2024-05-07 12:04:00,2024-05-07 12:02:00,,0.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed,-2.0,Not Delayed
202405076787692,2024-05-07,VT,2024-05-07 10:43:00,2024-05-07 10:43:00,,,,,,,2024-05-07 11:14:00,2024-05-07 11:13:00,2024-05-07 11:15:00,2024-05-07 11:15:00,,,,,,,,,,,,,,,,,2024-05-07 12:24:00,2024-05-07 12:20:00,2024-05-07 12:26:00,2024-05-07 12:26:00,,2024-05-07 12:43:00,2024-05-07 12:41:00,2024-05-07 12:44:00,2024-05-07 12:44:00,,2024-05-07 13:04:00,2024-05-07 13:03:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202405076727624,2024-05-07,VT,2024-05-07 11:43:00,2024-05-07 11:43:00,,,,,,,2024-05-07 12:14:00,2024-05-07 12:13:00,2024-05-07 12:15:00,2024-05-07 12:15:00,,,,,,,,,,,,,,,,,2024-05-07 13:24:00,2024-05-07 13:28:00,2024-05-07 13:26:00,2024-05-07 13:31:00,,2024-05-07 13:43:00,2024-05-07 13:46:00,2024-05-07 13:44:00,2024-05-07 13:50:00,,2024-05-07 14:04:00,2024-05-07 14:07:00,,0.0,Not Delayed,0.0,Not Delayed,5.0,Mild Delay,3.0,Not Delayed
202405076727625,2024-05-07,VT,2024-05-07 12:43:00,2024-05-07 12:43:00,,,,,,,2024-05-07 13:14:00,2024-05-07 13:18:00,2024-05-07 13:15:00,2024-05-07 13:20:00,,,,,,,,,,,,,,,,,2024-05-07 14:23:00,2024-05-07 14:21:00,2024-05-07 14:26:00,2024-05-07 14:26:00,,2024-05-07 14:43:00,2024-05-07 14:41:00,2024-05-07 14:44:00,2024-05-07 14:44:00,,2024-05-07 15:04:00,2024-05-07 15:02:00,,0.0,Not Delayed,5.0,Mild Delay,0.0,Not Delayed,-2.0,Not Delayed
202405076727628,2024-05-07,VT,2024-05-07 13:43:00,2024-05-07 13:42:00,,,,,,,2024-05-07 14:14:00,2024-05-07 14:13:00,2024-05-07 14:15:00,2024-05-07 14:15:00,,,,,,,,,,,,,,,,,2024-05-07 15:23:00,2024-05-07 15:25:00,2024-05-07 15:26:00,2024-05-07 15:29:00,,2024-05-07 15:43:00,2024-05-07 15:44:00,2024-05-07 15:44:00,2024-05-07 15:46:00,,2024-05-07 16:04:00,2024-05-07 16:03:00,,-1.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed
202405076787703,2024-05-07,VT,2024-05-07 14:43:00,2024-05-07 14:42:00,,,,,,,2024-05-07 15:14:00,2024-05-07 15:12:00,2024-05-07 15:15:00,2024-05-07 15:15:00,,,,,,,,,,,,,,,,,2024-05-07 16:23:00,2024-05-07 16:23:00,2024-05-07 16:26:00,2024-05-07 16:26:00,,2024-05-07 16:43:00,2024-05-07 16:41:00,2024-05-07 16:44:00,2024-05-07 16:44:00,,2024-05-07 17:04:00,2024-05-07 17:11:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,7.0,Mild Delay
202405076727630,2024-05-07,VT,2024-05-07 15:43:00,2024-05-07 15:42:00,,,,,,,2024-05-07 16:14:00,2024-05-07 16:15:00,2024-05-07 16:15:00,2024-05-07 16:17:00,,,,,,,,,,,,,,,,,2024-05-07 17:24:00,2024-05-07 17:28:00,2024-05-07 17:26:00,2024-05-07 17:31:00,,2024-05-07 17:43:00,2024-05-07 17:47:00,2024-05-07 17:44:00,2024-05-07 17:49:00,,2024-05-07 18:04:00,2024-05-07 18:04:00,,-1.0,Not Delayed,2.0,Not Delayed,5.0,Mild Delay,0.0,Not Delayed
202405076727632,2024-05-07,VT,2024-05-07 16:43:00,2024-05-07 16:43:00,,,,,,,2024-05-07 17:14:00,2024-05-07 17:15:00,2024-05-07 17:15:00,2024-05-07 17:17:00,,,,,,,,,,,,,,,,,2024-05-07 18:23:00,2024-05-07 18:28:00,2024-05-07 18:26:00,2024-05-07 18:31:00,,2024-05-07 18:43:00,2024-05-07 18:47:00,2024-05-07 18:44:00,2024-05-07 18:49:00,,2024-05-07 19:04:00,2024-05-07 19:06:00,,0.0,Not Delayed,2.0,Not Delayed,5.0,Mild Delay,2.0,Not Delayed
202405076787712,2024-05-07,VT,2024-05-07 17:43:00,2024-05-07 17:42:00,,,,,,,,,2024-05-07 18:15:00,2024-05-07 18:15:00,,,,,,,,,,,,,,,,,2024-05-07 19:23:00,2024-05-07 19:23:00,2024-05-07 19:26:00,2024-05-07 19:26:00,,2024-05-07 19:43:00,2024-05-07 19:42:00,2024-05-07 19:44:00,2024-05-07 19:45:00,,2024-05-07 20:05:00,2024-05-07 20:04:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202405076787715,2024-05-07,VT,2024-05-07 18:43:00,2024-05-07 18:43:00,,,,,,,,,2024-05-07 19:15:00,2024-05-07 19:15:00,,,,,,,,,,,,,,,,,2024-05-07 20:23:00,2024-05-07 20:20:00,2024-05-07 20:26:00,2024-05-07 20:26:00,,2024-05-07 20:43:00,2024-05-07 20:41:00,2024-05-07 20:44:00,2024-05-07 20:44:00,,2024-05-07 21:05:00,2024-05-07 20:59:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-6.0,Not Delayed
202405076727635,2024-05-07,VT,2024-05-07 19:43:00,2024-05-07 19:43:00,,,,,,,2024-05-07 20:14:00,2024-05-07 20:16:00,2024-05-07 20:15:00,2024-05-07 20:18:00,,,,,,,,,,,,,,,,,2024-05-07 21:24:00,2024-05-07 21:22:00,2024-05-07 21:26:00,2024-05-07 21:26:00,,2024-05-07 21:43:00,2024-05-07 21:45:00,2024-05-07 21:45:00,2024-05-07 21:48:00,,2024-05-07 22:04:00,2024-05-07 22:04:00,,0.0,Not Delayed,3.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202405076727636,2024-05-07,VT,2024-05-07 20:43:00,2024-05-07 20:43:00,,,,,,,2024-05-07 21:14:00,2024-05-07 21:13:00,2024-05-07 21:15:00,2024-05-07 21:16:00,,,,,,,,,,,,2024-05-07 22:06:00,2024-05-07 22:06:00,2024-05-07 22:06:00,2024-05-07 22:07:00,,2024-05-07 22:23:00,2024-05-07 22:27:00,2024-05-07 22:26:00,2024-05-07 22:29:00,,2024-05-07 22:43:00,2024-05-07 22:44:00,2024-05-07 22:44:00,2024-05-07 22:47:00,,2024-05-07 23:04:00,2024-05-07 23:09:00,,0.0,Not Delayed,1.0,Not Delayed,3.0,Not Delayed,5.0,Mild Delay
202405096727622,2024-05-09,VT,2024-05-09 07:43:00,2024-05-09 07:48:00,575.0,,,,,,2024-05-09 08:14:00,2024-05-09 08:23:00,2024-05-09 08:15:00,2024-05-09 08:25:00,575.0,,,,,,,,,,,,,,,,2024-05-09 09:23:00,2024-05-09 09:29:00,2024-05-09 09:26:00,2024-05-09 09:32:00,525.0,2024-05-09 09:43:00,2024-05-09 09:47:00,2024-05-09 09:44:00,2024-05-09 09:49:00,525.0,2024-05-09 10:04:00,2024-05-09 10:05:00,525.0,5.0,Mild Delay,10.0,Mild Delay,6.0,Mild Delay,1.0,Not Delayed
202405096787686,2024-05-09,VT,2024-05-09 08:43:00,2024-05-09 08:43:00,,,,,,,2024-05-09 09:14:00,2024-05-09 09:14:00,2024-05-09 09:15:00,2024-05-09 09:16:00,,,,,,,,,,,,,,,,,2024-05-09 10:24:00,2024-05-09 10:24:00,2024-05-09 10:26:00,2024-05-09 10:26:00,,2024-05-09 10:43:00,2024-05-09 10:41:00,2024-05-09 10:44:00,2024-05-09 10:44:00,,2024-05-09 11:04:00,2024-05-09 10:59:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-5.0,Not Delayed
202405096787689,2024-05-09,VT,2024-05-09 09:43:00,2024-05-09 09:42:00,,,,,,,2024-05-09 10:14:00,2024-05-09 10:13:00,2024-05-09 10:15:00,2024-05-09 10:15:00,,,,,,,,,,,,,,,,,2024-05-09 11:24:00,2024-05-09 11:24:00,2024-05-09 11:26:00,2024-05-09 11:26:00,,2024-05-09 11:43:00,2024-05-09 11:42:00,2024-05-09 11:44:00,2024-05-09 11:44:00,,2024-05-09 12:04:00,2024-05-09 12:00:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202405096787692,2024-05-09,VT,2024-05-09 10:43:00,2024-05-09 10:42:00,,,,,,,2024-05-09 11:14:00,2024-05-09 11:14:00,2024-05-09 11:15:00,2024-05-09 11:16:00,,,,,,,,,,,,,,,,,2024-05-09 12:24:00,2024-05-09 12:24:00,2024-05-09 12:26:00,2024-05-09 12:27:00,,2024-05-09 12:43:00,2024-05-09 12:44:00,2024-05-09 12:44:00,2024-05-09 12:46:00,,2024-05-09 13:04:00,2024-05-09 13:02:00,,-1.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed,-2.0,Not Delayed
202405096727624,2024-05-09,VT,2024-05-09 11:43:00,2024-05-09 11:43:00,,,,,,,2024-05-09 12:14:00,2024-05-09 12:13:00,2024-05-09 12:15:00,2024-05-09 12:16:00,,,,,,,,,,,,,,,,,2024-05-09 13:24:00,2024-05-09 13:25:00,2024-05-09 13:26:00,2024-05-09 13:29:00,,2024-05-09 13:43:00,2024-05-09 13:44:00,2024-05-09 13:44:00,2024-05-09 13:47:00,,2024-05-09 14:04:00,2024-05-09 14:03:00,,0.0,Not Delayed,1.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed
202405096727625,2024-05-09,VT,2024-05-09 12:43:00,2024-05-09 12:44:00,,,,,,,2024-05-09 13:14:00,2024-05-09 13:15:00,2024-05-09 13:15:00,2024-05-09 13:19:00,,,,,,,,,,,,,,,,,2024-05-09 14:23:00,2024-05-09 14:21:00,2024-05-09 14:26:00,2024-05-09 14:26:00,,2024-05-09 14:43:00,2024-05-09 14:42:00,2024-05-09 14:44:00,2024-05-09 14:46:00,,2024-05-09 15:04:00,2024-05-09 15:04:00,,1.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202405096727628,2024-05-09,VT,2024-05-09 13:43:00,2024-05-09 13:50:00,832.0,,,,,,2024-05-09 14:14:00,2024-05-09 14:22:00,2024-05-09 14:15:00,2024-05-09 14:24:00,832.0,,,,,,,,,,,,,,,,2024-05-09 15:23:00,2024-05-09 15:25:00,2024-05-09 15:26:00,2024-05-09 15:28:00,832.0,2024-05-09 15:43:00,2024-05-09 15:43:00,2024-05-09 15:44:00,2024-05-09 15:46:00,832.0,2024-05-09 16:04:00,2024-05-09 16:02:00,832.0,7.0,Mild Delay,9.0,Mild Delay,2.0,Not Delayed,-2.0,Not Delayed
202405096787703,2024-05-09,VT,2024-05-09 14:43:00,2024-05-09 14:43:00,,,,,,,2024-05-09 15:14:00,2024-05-09 15:15:00,2024-05-09 15:15:00,2024-05-09 15:16:00,,,,,,,,,,,,,,,,,2024-05-09 16:23:00,2024-05-09 16:24:00,2024-05-09 16:26:00,2024-05-09 16:26:00,,2024-05-09 16:43:00,2024-05-09 16:42:00,2024-05-09 16:44:00,2024-05-09 16:45:00,,2024-05-09 17:04:00,2024-05-09 17:02:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202405096727630,2024-05-09,VT,2024-05-09 15:43:00,2024-05-09 15:43:00,,,,,,,2024-05-09 16:14:00,2024-05-09 16:13:00,2024-05-09 16:15:00,2024-05-09 16:15:00,,,,,,,,,,,,,,,,,2024-05-09 17:24:00,2024-05-09 17:18:00,2024-05-09 17:26:00,2024-05-09 17:25:00,,2024-05-09 17:43:00,2024-05-09 17:40:00,2024-05-09 17:44:00,2024-05-09 17:44:00,,2024-05-09 18:04:00,2024-05-09 18:00:00,,0.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed,-4.0,Not Delayed
202405096727632,2024-05-09,VT,2024-05-09 16:43:00,2024-05-09 16:45:00,,,,,,,2024-05-09 17:14:00,2024-05-09 17:15:00,2024-05-09 17:15:00,2024-05-09 17:17:00,,,,,,,,,,,,,,,,,2024-05-09 18:23:00,2024-05-09 18:27:00,2024-05-09 18:26:00,2024-05-09 18:30:00,,2024-05-09 18:43:00,2024-05-09 18:45:00,2024-05-09 18:44:00,2024-05-09 18:47:00,,2024-05-09 19:04:00,2024-05-09 19:03:00,,2.0,Not Delayed,2.0,Not Delayed,4.0,Not Delayed,-1.0,Not Delayed
202405096787712,2024-05-09,VT,2024-05-09 17:43:00,2024-05-09 17:42:00,,,,,,,,,2024-05-09 18:15:00,2024-05-09 18:15:00,,,,,,,,,,,,,,,,,2024-05-09 19:23:00,2024-05-09 19:26:00,2024-05-09 19:26:00,2024-05-09 19:28:00,,2024-05-09 19:43:00,2024-05-09 19:45:00,2024-05-09 19:44:00,2024-05-09 19:47:00,,2024-05-09 20:05:00,2024-05-09 20:05:00,,-1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed
202405096727635,2024-05-09,VT,2024-05-09 19:43:00,2024-05-09 19:45:00,,,,,,,2024-05-09 20:14:00,2024-05-09 20:15:00,2024-05-09 20:15:00,2024-05-09 20:17:00,,,,,,,,,,,,,,,,,2024-05-09 21:24:00,2024-05-09 21:27:00,2024-05-09 21:26:00,2024-05-09 21:29:00,,2024-05-09 21:43:00,2024-05-09 21:44:00,2024-05-09 21:45:00,2024-05-09 21:49:00,,2024-05-09 22:04:00,2024-05-09 22:05:00,,2.0,Not Delayed,2.0,Not Delayed,3.0,Not Delayed,1.0,Not Delayed
202405096727636,2024-05-09,VT,2024-05-09 20:43:00,2024-05-09 20:43:00,,,,,,,2024-05-09 21:14:00,2024-05-09 21:13:00,2024-05-09 21:15:00,2024-05-09 21:16:00,,,,,,,,,,,,,,,,,2024-05-09 22:23:00,2024-05-09 22:22:00,2024-05-09 22:26:00,2024-05-09 22:26:00,,2024-05-09 22:43:00,2024-05-09 22:41:00,2024-05-09 22:44:00,2024-05-09 22:44:00,,2024-05-09 23:04:00,2024-05-09 23:00:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202405106787681,2024-05-10,VT,2024-05-10 06:36:00,2024-05-10 06:35:00,,,,2024-05-10 06:51:00,2024-05-10 06:53:00,,2024-05-10 07:11:00,2024-05-10 07:12:00,2024-05-10 07:12:00,2024-05-10 07:13:00,,,,,,,,,,,,2024-05-10 08:05:00,2024-05-10 08:08:00,2024-05-10 08:06:00,2024-05-10 08:08:00,,2024-05-10 08:24:00,2024-05-10 08:26:00,2024-05-10 08:26:00,2024-05-10 08:28:00,,2024-05-10 08:43:00,2024-05-10 08:44:00,2024-05-10 08:44:00,2024-05-10 08:46:00,,2024-05-10 09:04:00,2024-05-10 09:03:00,,-1.0,Not Delayed,1.0,Not Delayed,2.0,Not Delayed,-1.0,Not Delayed
202405106727622,2024-05-10,VT,2024-05-10 07:43:00,2024-05-10 07:42:00,,,,,,,2024-05-10 08:14:00,2024-05-10 08:14:00,2024-05-10 08:15:00,2024-05-10 08:16:00,,,,,,,,,,,,,,,,,2024-05-10 09:23:00,2024-05-10 09:23:00,2024-05-10 09:26:00,2024-05-10 09:26:00,,2024-05-10 09:43:00,2024-05-10 09:41:00,2024-05-10 09:44:00,2024-05-10 09:44:00,,2024-05-10 10:04:00,2024-05-10 10:03:00,,-1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202405106787686,2024-05-10,VT,2024-05-10 08:43:00,2024-05-10 08:43:00,,,,,,,2024-05-10 09:14:00,2024-05-10 09:18:00,2024-05-10 09:15:00,2024-05-10 09:20:00,,,,,,,,,,,,,,,,,2024-05-10 10:24:00,2024-05-10 10:32:00,2024-05-10 10:26:00,2024-05-10 10:35:00,,2024-05-10 10:43:00,2024-05-10 10:52:00,2024-05-10 10:44:00,2024-05-10 10:55:00,871.0,2024-05-10 11:04:00,2024-05-10 11:11:00,871.0,0.0,Not Delayed,5.0,Mild Delay,9.0,Mild Delay,7.0,Mild Delay
202405106787689,2024-05-10,VT,2024-05-10 09:43:00,2024-05-10 09:43:00,,,,,,,2024-05-10 10:14:00,2024-05-10 10:17:00,2024-05-10 10:15:00,2024-05-10 10:19:00,,,,,,,,,,,,,,,,,2024-05-10 11:24:00,2024-05-10 11:19:00,2024-05-10 11:26:00,2024-05-10 11:26:00,,2024-05-10 11:43:00,2024-05-10 11:41:00,2024-05-10 11:44:00,2024-05-10 11:44:00,,2024-05-10 12:04:00,2024-05-10 12:04:00,,0.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202405106787692,2024-05-10,VT,2024-05-10 10:43:00,2024-05-10 10:43:00,,,,,,,2024-05-10 11:14:00,2024-05-10 11:16:00,2024-05-10 11:15:00,2024-05-10 11:19:00,,,,,,,,,,,,,,,,,2024-05-10 12:24:00,2024-05-10 12:22:00,2024-05-10 12:26:00,2024-05-10 12:25:00,,2024-05-10 12:43:00,2024-05-10 12:41:00,2024-05-10 12:44:00,2024-05-10 12:44:00,,2024-05-10 13:04:00,2024-05-10 13:01:00,,0.0,Not Delayed,4.0,Not Delayed,-1.0,Not Delayed,-3.0,Not Delayed
202405106727624,2024-05-10,VT,2024-05-10 11:43:00,2024-05-10 11:43:00,,,,,,,2024-05-10 12:14:00,2024-05-10 12:16:00,2024-05-10 12:15:00,2024-05-10 12:18:00,,,,,,,,,,,,,,,,,2024-05-10 13:24:00,2024-05-10 13:42:00,2024-05-10 13:26:00,2024-05-10 13:45:00,579.0,2024-05-10 13:43:00,2024-05-10 14:07:00,2024-05-10 13:44:00,2024-05-10 14:09:00,579.0,2024-05-10 14:04:00,2024-05-10 14:27:00,579.0,0.0,Not Delayed,3.0,Not Delayed,19.0,Moderate Delay,23.0,Moderate Delay
202405106727625,2024-05-10,VT,2024-05-10 12:43:00,2024-05-10 12:42:00,,,,,,,2024-05-10 13:14:00,2024-05-10 13:19:00,2024-05-10 13:15:00,2024-05-10 13:21:00,,,,,,,,,,,,,,,,,2024-05-10 14:23:00,2024-05-10 14:30:00,2024-05-10 14:26:00,2024-05-10 14:33:00,,2024-05-10 14:43:00,2024-05-10 14:49:00,2024-05-10 14:44:00,2024-05-10 14:51:00,,2024-05-10 15:04:00,2024-05-10 15:08:00,,-1.0,Not Delayed,6.0,Mild Delay,7.0,Mild Delay,4.0,Not Delayed
202405106727628,2024-05-10,VT,2024-05-10 13:43:00,2024-05-10 13:43:00,,,,,,,2024-05-10 14:14:00,2024-05-10 14:16:00,2024-05-10 14:15:00,2024-05-10 14:18:00,,,,,,,,,,,,,,,,,2024-05-10 15:23:00,2024-05-10 15:28:00,2024-05-10 15:26:00,2024-05-10 15:31:00,,2024-05-10 15:43:00,2024-05-10 15:46:00,2024-05-10 15:44:00,2024-05-10 15:49:00,,2024-05-10 16:04:00,2024-05-10 16:06:00,,0.0,Not Delayed,3.0,Not Delayed,5.0,Mild Delay,2.0,Not Delayed
202405106727630,2024-05-10,VT,2024-05-10 15:43:00,2024-05-10 16:11:00,579.0,,,,,,2024-05-10 16:14:00,2024-05-10 16:47:00,2024-05-10 16:15:00,2024-05-10 16:52:00,536.0,,,,,,,,,,,,,,,,2024-05-10 17:24:00,2024-05-10 18:01:00,2024-05-10 17:26:00,2024-05-10 18:04:00,536.0,2024-05-10 17:43:00,2024-05-10 18:19:00,2024-05-10 17:44:00,2024-05-10 18:22:00,536.0,2024-05-10 18:04:00,2024-05-10 18:41:00,536.0,28.0,Moderate Delay,37.0,Severe Delay,38.0,Severe Delay,37.0,Severe Delay
202405106727632,2024-05-10,VT,2024-05-10 16:43:00,2024-05-10 16:48:00,,,,,,,2024-05-10 17:14:00,2024-05-10 17:20:00,2024-05-10 17:15:00,2024-05-10 17:22:00,,,,,,,,,,,,,,,,,2024-05-10 18:23:00,2024-05-10 18:34:00,2024-05-10 18:26:00,2024-05-10 18:39:00,,2024-05-10 18:43:00,2024-05-10 18:56:00,2024-05-10 18:44:00,2024-05-10 18:58:00,,2024-05-10 19:04:00,2024-05-10 19:15:00,,5.0,Mild Delay,7.0,Mild Delay,13.0,Mild Delay,11.0,Mild Delay
202405106787712,2024-05-10,VT,2024-05-10 17:43:00,2024-05-10 17:43:00,,,,,,,,,2024-05-10 18:15:00,2024-05-10 18:23:00,,,,,,,,,,,,,,,,,2024-05-10 19:23:00,2024-05-10 19:31:00,2024-05-10 19:26:00,2024-05-10 19:32:00,,2024-05-10 19:43:00,2024-05-10 19:49:00,2024-05-10 19:44:00,2024-05-10 19:51:00,,2024-05-10 20:05:00,2024-05-10 20:11:00,,0.0,Not Delayed,8.0,Mild Delay,6.0,Mild Delay,6.0,Mild Delay
202405106787715,2024-05-10,VT,2024-05-10 18:43:00,2024-05-10 18:43:00,,,,,,,,,2024-05-10 19:15:00,2024-05-10 19:18:00,,,,,,,,,,,,,,,,,2024-05-10 20:23:00,2024-05-10 20:28:00,2024-05-10 20:26:00,2024-05-10 20:31:00,,2024-05-10 20:43:00,2024-05-10 20:47:00,2024-05-10 20:44:00,2024-05-10 20:50:00,,2024-05-10 21:05:00,2024-05-10 21:07:00,,0.0,Not Delayed,3.0,Not Delayed,5.0,Mild Delay,2.0,Not Delayed
202405106727635,2024-05-10,VT,2024-05-10 19:43:00,2024-05-10 19:42:00,,,,,,,2024-05-10 20:14:00,2024-05-10 20:15:00,2024-05-10 20:15:00,2024-05-10 20:17:00,,,,,,,,,,,,,,,,,2024-05-10 21:24:00,2024-05-10 21:25:00,2024-05-10 21:26:00,2024-05-10 21:28:00,,2024-05-10 21:43:00,2024-05-10 21:49:00,2024-05-10 21:45:00,2024-05-10 21:52:00,,2024-05-10 22:04:00,2024-05-10 22:10:00,,-1.0,Not Delayed,2.0,Not Delayed,2.0,Not Delayed,6.0,Mild Delay
202405106727636,2024-05-10,VT,2024-05-10 20:43:00,2024-05-10 20:42:00,,,,,,,2024-05-10 21:14:00,2024-05-10 21:16:00,2024-05-10 21:15:00,2024-05-10 21:18:00,,,,,,,,,,,,,,,,,2024-05-10 22:23:00,2024-05-10 22:37:00,2024-05-10 22:26:00,2024-05-10 22:40:00,,2024-05-10 22:43:00,2024-05-10 23:04:00,2024-05-10 22:44:00,2024-05-10 23:06:00,,2024-05-10 23:04:00,2024-05-10 23:23:00,,-1.0,Not Delayed,3.0,Not Delayed,14.0,Mild Delay,19.0,Moderate Delay
202405116787682,2024-05-11,VT,2024-05-11 06:33:00,2024-05-11 06:32:00,,,,,,,2024-05-11 07:04:00,2024-05-11 07:02:00,2024-05-11 07:05:00,2024-05-11 07:05:00,,2024-05-11 07:43:00,2024-05-11 07:38:00,2024-05-11 07:44:00,2024-05-11 07:44:00,,2024-05-11 07:49:00,2024-05-11 07:49:00,2024-05-11 07:50:00,2024-05-11 07:50:00,,2024-05-11 08:04:00,2024-05-11 08:03:00,2024-05-11 08:06:00,2024-05-11 08:05:00,,2024-05-11 08:24:00,2024-05-11 08:23:00,2024-05-11 08:26:00,2024-05-11 08:26:00,,2024-05-11 08:43:00,2024-05-11 08:41:00,2024-05-11 08:44:00,2024-05-11 08:44:00,,2024-05-11 09:04:00,2024-05-11 09:02:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202405116787684,2024-05-11,VT,2024-05-11 07:43:00,2024-05-11 07:43:00,,,,,,,2024-05-11 08:14:00,2024-05-11 08:18:00,2024-05-11 08:15:00,2024-05-11 08:19:00,,,,,,,,,,,,,,,,,2024-05-11 09:23:00,2024-05-11 09:26:00,2024-05-11 09:26:00,2024-05-11 09:28:00,,2024-05-11 09:43:00,2024-05-11 09:44:00,2024-05-11 09:44:00,2024-05-11 09:47:00,,2024-05-11 10:04:00,2024-05-11 10:03:00,,0.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed,-1.0,Not Delayed
