RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,RUG Scheduled Departure Time,RUG Actual Departure Time,RUG LC Reason,NUN Scheduled Departure Time,NUN Actual Departure Time,NUN LC Reason,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason
201507000000000.0,2015-07-05,VT,2015-07-05 17:05:00,2015-07-05 17:05:00,,,,,,,,,,,2015-07-05 18:04:00,2015-07-05 18:10:00,,,,,,,,,,,2015-07-05 18:46:00,2015-07-05 18:52:00,,2015-07-05 19:02:00,2015-07-05 19:11:00,,2015-07-05 19:22:00,2015-07-05 19:28:00,
201507000000000.0,2015-07-05,VT,2015-07-05 18:05:00,2015-07-05 18:06:00,,,,,,,,,,,,,,,,,,,,2015-07-05 19:25:00,2015-07-05 19:30:00,,2015-07-05 19:45:00,2015-07-05 19:49:00,,2015-07-05 20:02:00,2015-07-05 20:06:00,,2015-07-05 20:22:00,2015-07-05 20:23:00,
201507000000000.0,2015-07-05,VT,2015-07-05 19:05:00,2015-07-05 19:04:00,,,,,,,,,,,2015-07-05 20:04:00,2015-07-05 20:04:00,,,,,,,,2015-07-05 20:29:00,2015-07-05 20:29:00,,2015-07-05 20:49:00,2015-07-05 20:49:00,,2015-07-05 21:06:00,2015-07-05 21:06:00,,2015-07-05 21:27:00,2015-07-05 21:23:00,
201507000000000.0,2015-07-05,VT,2015-07-05 20:05:00,2015-07-05 20:05:00,,,,,,,,,,,2015-07-05 21:04:00,2015-07-05 21:06:00,,,,,,,,,,,2015-07-05 21:46:00,2015-07-05 21:46:00,,2015-07-05 22:03:00,2015-07-05 22:03:00,,2015-07-05 22:23:00,2015-07-05 22:19:00,
201507000000000.0,2015-07-05,VT,2015-07-05 20:08:00,2015-07-05 20:07:00,,,,,2015-07-05 20:41:00,2015-07-05 20:41:00,,,,,,,,,,,,,,2015-07-05 21:33:00,2015-07-05 21:34:00,,2015-07-05 21:55:00,2015-07-05 21:55:00,,2015-07-05 22:12:00,2015-07-05 22:12:00,,2015-07-05 22:33:00,2015-07-05 22:30:00,
201507000000000.0,2015-07-05,VT,2015-07-05 21:21:00,2015-07-05 21:20:00,,,,,,,,,,,2015-07-05 22:53:00,2015-07-05 23:02:00,,,,,,,,2015-07-05 23:18:00,2015-07-05 23:26:00,,2015-07-05 23:43:00,2015-07-05 23:47:00,,2015-07-05 00:05:00,2015-07-05 00:04:00,,2015-07-05 00:28:00,2015-07-05 00:20:00,
201507000000000.0,2015-07-06,VT,2015-07-06 07:07:00,2015-07-06 07:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 08:23:00,2015-07-06 08:24:00,,2015-07-06 08:43:00,2015-07-06 08:44:00,,2015-07-06 09:00:00,2015-07-06 09:00:00,,2015-07-06 09:21:00,2015-07-06 09:18:00,
201507000000000.0,2015-07-06,VT,2015-07-06 08:07:00,2015-07-06 08:07:00,,,,,2015-07-06 08:38:00,2015-07-06 08:39:00,,,,,,,,,,,,,,2015-07-06 09:27:00,2015-07-06 09:26:00,,,,,2015-07-06 10:00:00,2015-07-06 09:59:00,,2015-07-06 10:21:00,2015-07-06 10:19:00,
201507000000000.0,2015-07-06,VT,2015-07-06 09:07:00,2015-07-06 09:08:00,,,,,,,,,,,,,,,,,,,,2015-07-06 10:23:00,2015-07-06 10:23:00,,2015-07-06 10:43:00,2015-07-06 10:42:00,,2015-07-06 11:00:00,2015-07-06 10:59:00,,2015-07-06 11:21:00,2015-07-06 11:18:00,
201507000000000.0,2015-07-06,VT,2015-07-06 10:07:00,2015-07-06 10:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 11:23:00,2015-07-06 11:25:00,,2015-07-06 11:43:00,2015-07-06 11:45:00,,2015-07-06 12:00:00,2015-07-06 12:05:00,,2015-07-06 12:21:00,2015-07-06 12:23:00,
201507000000000.0,2015-07-06,VT,2015-07-06 11:07:00,2015-07-06 11:07:00,,,,,,,,,,,,,,,,,,,,2015-07-06 12:23:00,2015-07-06 12:23:00,,2015-07-06 12:43:00,2015-07-06 12:43:00,,2015-07-06 13:00:00,2015-07-06 13:01:00,,2015-07-06 13:21:00,2015-07-06 13:19:00,
201507000000000.0,2015-07-06,VT,2015-07-06 12:07:00,2015-07-06 12:07:00,,,,,,,,,,,,,,,,,,,,2015-07-06 13:23:00,2015-07-06 13:23:00,,2015-07-06 13:43:00,2015-07-06 13:43:00,,2015-07-06 14:00:00,2015-07-06 14:01:00,,2015-07-06 14:21:00,2015-07-06 14:22:00,
201507000000000.0,2015-07-06,VT,2015-07-06 13:07:00,2015-07-06 13:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 14:23:00,2015-07-06 14:23:00,,2015-07-06 14:43:00,2015-07-06 14:43:00,,2015-07-06 15:00:00,2015-07-06 15:00:00,,2015-07-06 15:21:00,2015-07-06 15:19:00,
201507000000000.0,2015-07-06,VT,2015-07-06 14:07:00,2015-07-06 14:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 15:23:00,2015-07-06 15:24:00,,2015-07-06 15:43:00,2015-07-06 15:44:00,,2015-07-06 16:00:00,2015-07-06 16:02:00,,2015-07-06 16:21:00,2015-07-06 16:22:00,
201507000000000.0,2015-07-06,VT,2015-07-06 15:07:00,2015-07-06 15:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 16:23:00,2015-07-06 16:23:00,,2015-07-06 16:43:00,2015-07-06 16:43:00,,2015-07-06 17:00:00,2015-07-06 17:00:00,,2015-07-06 17:21:00,2015-07-06 17:21:00,
201507000000000.0,2015-07-06,VT,2015-07-06 16:07:00,2015-07-06 16:07:00,,,,,,,,,,,,,,,,,,,,2015-07-06 17:23:00,2015-07-06 17:23:00,,2015-07-06 17:43:00,2015-07-06 17:43:00,,2015-07-06 18:00:00,2015-07-06 18:07:00,,2015-07-06 18:21:00,2015-07-06 18:23:00,
201507000000000.0,2015-07-06,VT,2015-07-06 17:07:00,2015-07-06 17:06:00,,,,,,,,,,,,,,,,,,,,2015-07-06 18:23:00,2015-07-06 18:25:00,,2015-07-06 18:43:00,2015-07-06 18:44:00,,2015-07-06 19:00:00,2015-07-06 19:05:00,,2015-07-06 19:21:00,2015-07-06 19:25:00,
201507000000000.0,2015-07-06,VT,2015-07-06 17:33:00,2015-07-06 17:32:00,,,,,,,,2015-07-06 18:23:00,2015-07-06 18:22:00,,,,,,,,,,,2015-07-06 18:56:00,2015-07-06 18:56:00,,2015-07-06 19:16:00,2015-07-06 19:19:00,,2015-07-06 19:33:00,2015-07-06 19:36:00,,2015-07-06 19:52:00,2015-07-06 19:53:00,
201507000000000.0,2015-07-06,VT,2015-07-06 18:07:00,2015-07-06 18:07:00,,,,,,,,,,,,,,,,,,,,2015-07-06 19:23:00,2015-07-06 19:24:00,,2015-07-06 19:43:00,2015-07-06 19:45:00,,2015-07-06 20:00:00,2015-07-06 20:04:00,,2015-07-06 20:21:00,2015-07-06 20:29:00,
201507000000000.0,2015-07-06,VT,2015-07-06 18:33:00,2015-07-06 18:32:00,,,,,,,,2015-07-06 19:23:00,2015-07-06 19:23:00,,,,,,,,,,,2015-07-06 19:57:00,2015-07-06 19:59:00,,2015-07-06 20:17:00,2015-07-06 20:20:00,,2015-07-06 20:34:00,2015-07-06 20:37:00,,2015-07-06 20:53:00,2015-07-06 20:54:00,
201507000000000.0,2015-07-06,VT,2015-07-06 19:07:00,2015-07-06 19:07:00,,,,,,,,,,,2015-07-06 20:03:00,2015-07-06 20:03:00,,,,,,,,2015-07-06 20:27:00,2015-07-06 20:29:00,,,,,2015-07-06 21:00:00,2015-07-06 21:02:00,,2015-07-06 21:21:00,2015-07-06 21:20:00,
201507000000000.0,2015-07-06,VT,2015-07-06 20:07:00,2015-07-06 20:06:00,,,,,,,,,,,2015-07-06 21:03:00,2015-07-06 21:03:00,,,,,,,,2015-07-06 21:27:00,2015-07-06 21:27:00,,2015-07-06 21:48:00,2015-07-06 21:48:00,,2015-07-06 22:05:00,2015-07-06 22:06:00,,2015-07-06 22:25:00,2015-07-06 22:25:00,
201507000000000.0,2015-07-06,VT,2015-07-06 21:07:00,2015-07-06 21:11:00,,,,,2015-07-06 21:39:00,2015-07-06 21:42:00,,,,,2015-07-06 22:08:00,2015-07-06 22:10:00,,,,,,,,,,,2015-07-06 22:57:00,2015-07-06 23:09:00,,2015-07-06 23:15:00,2015-07-06 23:27:00,,2015-07-06 23:39:00,2015-07-06 23:45:00,
201507000000000.0,2015-07-07,VT,2015-07-07 07:07:00,2015-07-07 07:07:00,,,,,,,,,,,,,,,,,,,,2015-07-07 08:23:00,,,2015-07-07 08:43:00,2015-07-07 08:43:00,,2015-07-07 09:00:00,2015-07-07 09:03:00,,2015-07-07 09:21:00,2015-07-07 09:20:00,
201507000000000.0,2015-07-07,VT,2015-07-07 08:07:00,,,,,,2015-07-07 08:38:00,2015-07-07 08:39:00,,,,,,,,,,,,,,2015-07-07 09:27:00,2015-07-07 09:26:00,,,,,2015-07-07 10:00:00,2015-07-07 10:01:00,,2015-07-07 10:21:00,2015-07-07 10:19:00,
201507000000000.0,2015-07-07,VT,2015-07-07 09:07:00,2015-07-07 09:08:00,,,,,,,,,,,,,,,,,,,,2015-07-07 10:23:00,2015-07-07 10:24:00,,2015-07-07 10:43:00,2015-07-07 10:45:00,,2015-07-07 11:00:00,2015-07-07 11:04:00,,2015-07-07 11:21:00,2015-07-07 11:23:00,
201507000000000.0,2015-07-07,VT,2015-07-07 10:07:00,2015-07-07 10:07:00,,,,,,,,,,,,,,,,,,,,2015-07-07 11:23:00,2015-07-07 11:23:00,,2015-07-07 11:43:00,2015-07-07 11:43:00,,2015-07-07 12:00:00,,,2015-07-07 12:21:00,2015-07-07 12:19:00,
201507000000000.0,2015-07-07,VT,2015-07-07 11:07:00,2015-07-07 11:07:00,,,,,,,,,,,,,,,,,,,,2015-07-07 12:23:00,2015-07-07 12:23:00,,2015-07-07 12:43:00,2015-07-07 12:43:00,,2015-07-07 13:00:00,,,2015-07-07 13:21:00,2015-07-07 13:18:00,
201507000000000.0,2015-07-07,VT,2015-07-07 12:07:00,2015-07-07 12:07:00,,,,,,,,,,,,,,,,,,,,2015-07-07 13:23:00,2015-07-07 13:23:00,,2015-07-07 13:43:00,2015-07-07 13:43:00,,2015-07-07 14:00:00,2015-07-07 14:00:00,,2015-07-07 14:21:00,2015-07-07 14:18:00,
201507000000000.0,2015-07-07,VT,2015-07-07 13:07:00,2015-07-07 13:06:00,,,,,,,,,,,,,,,,,,,,2015-07-07 14:23:00,2015-07-07 14:22:00,,2015-07-07 14:43:00,2015-07-07 14:42:00,,2015-07-07 15:00:00,2015-07-07 15:01:00,,2015-07-07 15:21:00,2015-07-07 15:20:00,
201507000000000.0,2015-07-07,VT,2015-07-07 14:07:00,2015-07-07 14:06:00,,,,,,,,,,,,,,,,,,,,2015-07-07 15:23:00,2015-07-07 15:24:00,,2015-07-07 15:43:00,2015-07-07 15:45:00,,2015-07-07 16:00:00,2015-07-07 16:02:00,,2015-07-07 16:21:00,2015-07-07 16:21:00,
201507000000000.0,2015-07-07,VT,2015-07-07 15:07:00,2015-07-07 15:07:00,,,,,,,,,,,,,,,,,,,,2015-07-07 16:23:00,2015-07-07 16:26:00,,2015-07-07 16:43:00,2015-07-07 16:46:00,,2015-07-07 17:00:00,2015-07-07 17:02:00,,2015-07-07 17:21:00,2015-07-07 17:22:00,
201507000000000.0,2015-07-07,VT,2015-07-07 16:07:00,2015-07-07 16:06:00,,,,,,,,,,,,,,,,,,,,2015-07-07 17:23:00,2015-07-07 17:23:00,,2015-07-07 17:43:00,2015-07-07 17:43:00,,2015-07-07 18:00:00,2015-07-07 18:01:00,,2015-07-07 18:21:00,2015-07-07 18:18:00,
201507000000000.0,2015-07-07,VT,2015-07-07 17:07:00,2015-07-07 17:06:00,,,,,,,,,,,,,,,,,,,,2015-07-07 18:23:00,2015-07-07 18:26:00,,2015-07-07 18:43:00,2015-07-07 18:44:00,,2015-07-07 19:00:00,2015-07-07 19:09:00,,2015-07-07 19:21:00,2015-07-07 19:27:00,
201507000000000.0,2015-07-07,VT,2015-07-07 17:33:00,2015-07-07 17:32:00,,,,,,,,2015-07-07 18:23:00,2015-07-07 18:23:00,,,,,,,,,,,2015-07-07 18:56:00,2015-07-07 18:57:00,,2015-07-07 19:16:00,2015-07-07 19:20:00,,2015-07-07 19:33:00,2015-07-07 19:37:00,,2015-07-07 19:52:00,2015-07-07 19:53:00,
201507000000000.0,2015-07-07,VT,2015-07-07 18:07:00,2015-07-07 18:09:00,136.0,,,,,,,,,,,,,2015-07-07 19:08:00,2015-07-07 19:12:00,136.0,2015-07-07 19:09:00,2015-07-07 19:19:00,136.0,2015-07-07 19:23:00,2015-07-07 19:33:00,136.0,2015-07-07 19:43:00,2015-07-07 19:52:00,136.0,2015-07-07 20:00:00,2015-07-07 20:08:00,136.0,2015-07-07 20:21:00,2015-07-07 20:24:00,136.0
201507000000000.0,2015-07-07,VT,2015-07-07 18:33:00,2015-07-07 18:32:00,,,,,,,,2015-07-07 19:23:00,2015-07-07 19:23:00,,,,,,,,,,,2015-07-07 19:57:00,2015-07-07 19:57:00,,2015-07-07 20:17:00,2015-07-07 20:17:00,,2015-07-07 20:34:00,2015-07-07 20:37:00,,2015-07-07 20:53:00,2015-07-07 20:53:00,
201507000000000.0,2015-07-07,VT,2015-07-07 19:07:00,2015-07-07 19:06:00,,,,,,,,,,,2015-07-07 20:03:00,2015-07-07 20:03:00,,,,,,,,2015-07-07 20:27:00,2015-07-07 20:30:00,,,,,2015-07-07 21:00:00,2015-07-07 21:01:00,,2015-07-07 21:21:00,2015-07-07 21:18:00,
201507000000000.0,2015-07-07,VT,2015-07-07 20:07:00,2015-07-07 20:07:00,,,,,,,,,,,2015-07-07 21:03:00,2015-07-07 21:03:00,,,,,,,,2015-07-07 21:27:00,2015-07-07 21:27:00,,2015-07-07 21:48:00,2015-07-07 21:50:00,,2015-07-07 22:05:00,2015-07-07 22:07:00,,2015-07-07 22:25:00,2015-07-07 22:24:00,
201507000000000.0,2015-07-07,VT,2015-07-07 21:07:00,2015-07-07 21:06:00,,,,,2015-07-07 21:39:00,2015-07-07 21:44:00,,,,,2015-07-07 22:08:00,2015-07-07 22:12:00,,,,,,,,,,,2015-07-07 22:57:00,2015-07-07 22:56:00,,2015-07-07 23:15:00,2015-07-07 23:15:00,,2015-07-07 23:39:00,2015-07-07 23:35:00,
201507000000000.0,2015-07-08,VT,2015-07-08 07:07:00,2015-07-08 07:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 08:23:00,2015-07-08 08:23:00,,2015-07-08 08:43:00,2015-07-08 08:43:00,,2015-07-08 09:00:00,2015-07-08 09:04:00,,2015-07-08 09:21:00,2015-07-08 09:23:00,
201507000000000.0,2015-07-08,VT,2015-07-08 08:07:00,2015-07-08 08:07:00,,,,,2015-07-08 08:38:00,2015-07-08 08:38:00,,,,,,,,,,,,,,2015-07-08 09:27:00,2015-07-08 09:27:00,,,,,2015-07-08 10:00:00,2015-07-08 10:00:00,,2015-07-08 10:21:00,2015-07-08 10:18:00,
201507000000000.0,2015-07-08,VT,2015-07-08 09:07:00,2015-07-08 09:07:00,177.0,,,,,,,,,,,,,,,,,,,2015-07-08 10:23:00,2015-07-08 10:34:00,177.0,2015-07-08 10:43:00,2015-07-08 10:54:00,177.0,2015-07-08 11:00:00,2015-07-08 11:11:00,177.0,2015-07-08 11:21:00,2015-07-08 11:31:00,177.0
201507000000000.0,2015-07-08,VT,2015-07-08 10:07:00,2015-07-08 10:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 11:23:00,2015-07-08 11:27:00,,2015-07-08 11:43:00,2015-07-08 11:46:00,,2015-07-08 12:00:00,2015-07-08 12:02:00,,2015-07-08 12:21:00,2015-07-08 12:21:00,
201507000000000.0,2015-07-08,VT,2015-07-08 11:07:00,2015-07-08 11:07:00,,,,,,,,,,,,,,,,,,,,2015-07-08 12:23:00,2015-07-08 12:27:00,,2015-07-08 12:43:00,2015-07-08 12:49:00,,2015-07-08 13:00:00,2015-07-08 13:07:00,,2015-07-08 13:21:00,2015-07-08 13:23:00,
201507000000000.0,2015-07-08,VT,2015-07-08 12:07:00,2015-07-08 12:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 13:23:00,2015-07-08 13:24:00,,2015-07-08 13:43:00,2015-07-08 13:44:00,,2015-07-08 14:00:00,2015-07-08 14:02:00,,2015-07-08 14:21:00,2015-07-08 14:18:00,
201507000000000.0,2015-07-08,VT,2015-07-08 13:07:00,2015-07-08 13:07:00,,,,,,,,,,,,,,,,,,,,2015-07-08 14:23:00,2015-07-08 14:23:00,,2015-07-08 14:43:00,2015-07-08 14:43:00,,2015-07-08 15:00:00,2015-07-08 15:00:00,,2015-07-08 15:21:00,2015-07-08 15:18:00,
201507000000000.0,2015-07-08,VT,2015-07-08 14:07:00,2015-07-08 14:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 15:23:00,2015-07-08 15:23:00,,2015-07-08 15:43:00,2015-07-08 15:42:00,,2015-07-08 16:00:00,2015-07-08 16:00:00,,2015-07-08 16:21:00,2015-07-08 16:22:00,
201507000000000.0,2015-07-08,VT,2015-07-08 15:07:00,2015-07-08 15:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 16:23:00,2015-07-08 16:23:00,,2015-07-08 16:43:00,2015-07-08 16:42:00,,2015-07-08 17:00:00,2015-07-08 17:00:00,,2015-07-08 17:21:00,2015-07-08 17:21:00,
201507000000000.0,2015-07-08,VT,2015-07-08 16:07:00,2015-07-08 16:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 17:23:00,2015-07-08 17:25:00,,2015-07-08 17:43:00,2015-07-08 17:44:00,,2015-07-08 18:00:00,2015-07-08 18:03:00,,2015-07-08 18:21:00,2015-07-08 18:19:00,
201507000000000.0,2015-07-08,VT,2015-07-08 17:07:00,2015-07-08 17:06:00,,,,,,,,,,,,,,,,,,,,2015-07-08 18:23:00,2015-07-08 18:25:00,,2015-07-08 18:43:00,2015-07-08 18:44:00,,2015-07-08 19:00:00,2015-07-08 19:03:00,,2015-07-08 19:21:00,2015-07-08 19:20:00,
201507000000000.0,2015-07-08,VT,2015-07-08 17:33:00,2015-07-08 17:33:00,,,,,,,,2015-07-08 18:23:00,2015-07-08 18:24:00,,,,,,,,,,,2015-07-08 18:56:00,2015-07-08 18:59:00,,2015-07-08 19:16:00,2015-07-08 19:24:00,,2015-07-08 19:33:00,2015-07-08 19:41:00,,2015-07-08 19:52:00,2015-07-08 19:57:00,
201507000000000.0,2015-07-08,VT,2015-07-08 18:07:00,2015-07-08 18:07:00,,,,,,,,,,,,,,,,,,,,2015-07-08 19:23:00,2015-07-08 19:26:00,,2015-07-08 19:43:00,2015-07-08 19:46:00,,2015-07-08 20:00:00,2015-07-08 20:03:00,,2015-07-08 20:21:00,2015-07-08 20:22:00,
201507000000000.0,2015-07-08,VT,2015-07-08 18:33:00,2015-07-08 18:33:00,,,,,,,,2015-07-08 19:23:00,2015-07-08 19:22:00,,,,,,,,,,,2015-07-08 19:57:00,2015-07-08 19:59:00,,2015-07-08 20:17:00,2015-07-08 20:19:00,,2015-07-08 20:34:00,2015-07-08 20:35:00,,2015-07-08 20:53:00,2015-07-08 20:53:00,
201507000000000.0,2015-07-08,VT,2015-07-08 19:07:00,2015-07-08 19:08:00,,,,,,,,,,,2015-07-08 20:03:00,2015-07-08 20:03:00,,,,,,,,2015-07-08 20:27:00,2015-07-08 20:27:00,,,,,2015-07-08 21:00:00,2015-07-08 21:04:00,,2015-07-08 21:21:00,2015-07-08 21:22:00,
201507000000000.0,2015-07-08,VT,2015-07-08 20:07:00,2015-07-08 20:06:00,,,,,,,,,,,2015-07-08 21:03:00,2015-07-08 21:03:00,,,,,,,,2015-07-08 21:27:00,2015-07-08 21:27:00,,2015-07-08 21:48:00,2015-07-08 21:48:00,,2015-07-08 22:05:00,2015-07-08 22:05:00,,2015-07-08 22:25:00,2015-07-08 22:21:00,
201507000000000.0,2015-07-08,VT,2015-07-08 21:07:00,2015-07-08 21:06:00,,,,,2015-07-08 21:39:00,2015-07-08 21:39:00,,,,,2015-07-08 22:08:00,2015-07-08 22:08:00,,,,,,,,,,,2015-07-08 22:57:00,2015-07-08 23:02:00,,2015-07-08 23:15:00,2015-07-08 23:19:00,,2015-07-08 23:39:00,2015-07-08 23:35:00,
201507000000000.0,2015-07-09,VT,2015-07-09 07:07:00,2015-07-09 07:07:00,,,,,,,,,,,,,,,,,,,,2015-07-09 08:23:00,2015-07-09 08:23:00,,2015-07-09 08:43:00,2015-07-09 08:43:00,,2015-07-09 09:00:00,2015-07-09 09:01:00,,2015-07-09 09:21:00,2015-07-09 09:21:00,
201507000000000.0,2015-07-09,VT,2015-07-09 08:07:00,2015-07-09 08:07:00,,,,,2015-07-09 08:38:00,2015-07-09 08:38:00,,,,,,,,,,,,,,2015-07-09 09:27:00,2015-07-09 09:26:00,,,,,2015-07-09 10:00:00,2015-07-09 10:00:00,,2015-07-09 10:21:00,2015-07-09 10:19:00,
201507000000000.0,2015-07-09,VT,2015-07-09 09:07:00,2015-07-09 09:06:00,,,,,,,,,,,,,,,,,,,,2015-07-09 10:23:00,2015-07-09 10:42:00,,2015-07-09 10:43:00,2015-07-09 11:02:00,,2015-07-09 11:00:00,2015-07-09 11:18:00,,2015-07-09 11:21:00,2015-07-09 11:34:00,
201507000000000.0,2015-07-09,VT,2015-07-09 10:07:00,2015-07-09 10:07:00,,,,,,,,,,,,,,,,,,,,2015-07-09 11:23:00,2015-07-09 11:24:00,,2015-07-09 11:43:00,2015-07-09 11:45:00,,2015-07-09 12:00:00,2015-07-09 12:03:00,,2015-07-09 12:21:00,2015-07-09 12:24:00,
201507000000000.0,2015-07-09,VT,2015-07-09 11:07:00,2015-07-09 11:06:00,,,,,,,,,,,,,,,,,,,,2015-07-09 12:23:00,2015-07-09 12:23:00,,2015-07-09 12:43:00,2015-07-09 12:43:00,,2015-07-09 13:00:00,2015-07-09 13:00:00,,2015-07-09 13:21:00,2015-07-09 13:19:00,
201507000000000.0,2015-07-09,VT,2015-07-09 12:07:00,2015-07-09 12:06:00,,,,,,,,,,,,,,,,,,,,2015-07-09 13:23:00,2015-07-09 13:28:00,,2015-07-09 13:43:00,2015-07-09 13:48:00,,2015-07-09 14:00:00,2015-07-09 14:05:00,,2015-07-09 14:21:00,2015-07-09 14:21:00,
201507000000000.0,2015-07-09,VT,2015-07-09 13:07:00,2015-07-09 13:07:00,,,,,,,,,,,,,,,,,,,,2015-07-09 14:23:00,2015-07-09 14:28:00,,2015-07-09 14:43:00,2015-07-09 14:47:00,,2015-07-09 15:00:00,2015-07-09 15:04:00,,2015-07-09 15:21:00,2015-07-09 15:20:00,
201507000000000.0,2015-07-09,VT,2015-07-09 14:07:00,2015-07-09 14:07:00,,,,,,,,,,,,,,,,,,,,2015-07-09 15:23:00,2015-07-09 15:23:00,,2015-07-09 15:43:00,2015-07-09 15:43:00,,2015-07-09 16:00:00,2015-07-09 16:00:00,,2015-07-09 16:21:00,2015-07-09 16:20:00,
201507000000000.0,2015-07-09,VT,2015-07-09 15:07:00,2015-07-09 15:06:00,,,,,,,,,,,,,,,,,,,,2015-07-09 16:23:00,2015-07-09 16:23:00,,2015-07-09 16:43:00,2015-07-09 16:45:00,,2015-07-09 17:00:00,2015-07-09 17:02:00,,2015-07-09 17:21:00,2015-07-09 17:22:00,
201507000000000.0,2015-07-09,VT,2015-07-09 16:07:00,2015-07-09 16:08:00,,,,,,,,,,,,,,,,,,,,2015-07-09 17:23:00,2015-07-09 17:25:00,,2015-07-09 17:43:00,2015-07-09 17:45:00,,2015-07-09 18:00:00,2015-07-09 18:02:00,,2015-07-09 18:21:00,2015-07-09 18:18:00,
201507000000000.0,2015-07-09,VT,2015-07-09 17:07:00,2015-07-09 17:06:00,,,,,,,,,,,,,,,,,,,,2015-07-09 18:23:00,2015-07-09 18:26:00,,2015-07-09 18:43:00,2015-07-09 18:46:00,,2015-07-09 19:00:00,2015-07-09 19:03:00,,2015-07-09 19:21:00,2015-07-09 19:22:00,
201507000000000.0,2015-07-09,VT,2015-07-09 17:33:00,2015-07-09 17:32:00,,,,,,,,2015-07-09 18:23:00,2015-07-09 18:22:00,,,,,,,,,,,2015-07-09 18:56:00,2015-07-09 19:00:00,,2015-07-09 19:16:00,2015-07-09 19:23:00,,2015-07-09 19:33:00,2015-07-09 19:40:00,,2015-07-09 19:52:00,2015-07-09 19:55:00,
201507000000000.0,2015-07-09,VT,2015-07-09 18:07:00,2015-07-09 18:08:00,,,,,,,,,,,,,,,,,,,,2015-07-09 19:23:00,2015-07-09 19:27:00,,2015-07-09 19:43:00,2015-07-09 19:46:00,,2015-07-09 20:00:00,2015-07-09 20:04:00,,2015-07-09 20:21:00,2015-07-09 20:31:00,
201507000000000.0,2015-07-09,VT,2015-07-09 18:33:00,2015-07-09 18:34:00,,,,,,,,2015-07-09 19:23:00,2015-07-09 19:24:00,,,,,,,,,,,2015-07-09 19:57:00,2015-07-09 19:58:00,,2015-07-09 20:17:00,2015-07-09 20:18:00,,2015-07-09 20:34:00,2015-07-09 20:35:00,,2015-07-09 20:53:00,2015-07-09 20:53:00,
201507000000000.0,2015-07-09,VT,2015-07-09 19:07:00,2015-07-09 19:40:00,125.0,,,,,,,,,,2015-07-09 20:03:00,2015-07-09 20:33:00,125.0,,,,,,,2015-07-09 20:27:00,2015-07-09 21:02:00,125.0,,,,2015-07-09 21:00:00,2015-07-09 21:34:00,125.0,2015-07-09 21:21:00,2015-07-09 21:49:00,125.0
201507000000000.0,2015-07-09,VT,2015-07-09 20:07:00,2015-07-09 20:31:00,125.0,,,,,,,,,,2015-07-09 21:03:00,2015-07-09 21:25:00,125.0,,,,,,,2015-07-09 21:27:00,2015-07-09 21:49:00,125.0,2015-07-09 21:48:00,2015-07-09 22:10:00,125.0,2015-07-09 22:05:00,2015-07-09 22:27:00,125.0,2015-07-09 22:25:00,2015-07-09 22:44:00,125.0
201507000000000.0,2015-07-09,VT,2015-07-09 21:07:00,2015-07-09 21:09:00,,,,,2015-07-09 21:39:00,2015-07-09 21:41:00,,,,,2015-07-09 22:08:00,2015-07-09 22:09:00,,,,,,,,,,,2015-07-09 22:57:00,2015-07-09 22:56:00,,2015-07-09 23:15:00,2015-07-09 23:14:00,,2015-07-09 23:39:00,2015-07-09 23:34:00,
201507000000000.0,2015-07-10,VT,2015-07-10 07:07:00,2015-07-10 07:06:00,,,,,,,,,,,,,,,,,,,,2015-07-10 08:23:00,2015-07-10 08:23:00,,2015-07-10 08:43:00,2015-07-10 08:43:00,,2015-07-10 09:00:00,2015-07-10 09:00:00,,2015-07-10 09:21:00,2015-07-10 09:17:00,
201507000000000.0,2015-07-10,VT,2015-07-10 08:07:00,2015-07-10 08:07:00,,,,,2015-07-10 08:38:00,2015-07-10 08:39:00,,,,,,,,,,,,,,2015-07-10 09:27:00,2015-07-10 09:28:00,,,,,2015-07-10 10:00:00,2015-07-10 10:01:00,,2015-07-10 10:21:00,2015-07-10 10:18:00,
